date,category,line,model,item,quantity
2019-05-13,Home & Garden,Furniture,Shelves,SKU023,31
2019-05-14,Home & Garden,Furniture,Shelves,SKU023,34
2019-05-15,Home & Garden,Furniture,Shelves,SKU023,34
2019-05-16,Home & Garden,Furniture,Shelves,SKU023,38
2019-05-17,Home & Garden,Furniture,Shelves,SKU023,34
2019-05-18,Home & Garden,Furniture,Shelves,SKU023,35
2019-05-19,Home & Garden,Furniture,Shelves,SKU023,34
2019-05-20,Home & Garden,Furniture,Shelves,SKU023,34
2019-05-21,Home & Garden,Furniture,Shelves,SKU023,35
2019-05-22,Home & Garden,Furniture,Shelves,SKU023,30
2019-05-23,Home & Garden,Furniture,Shelves,SKU023,33
2019-05-24,Home & Garden,Furniture,Shelves,SKU023,34
2019-05-25,Home & Garden,Furniture,Shelves,SKU023,31
2019-05-26,Home & Garden,Furniture,Shelves,SKU023,33
2019-05-27,Home & Garden,Furniture,Shelves,SKU023,33
2019-05-28,Home & Garden,Furniture,Shelves,SKU023,32
2019-05-29,Home & Garden,Furniture,Shelves,SKU023,31
2019-05-30,Home & Garden,Furniture,Shelves,SKU023,31
2019-05-31,Home & Garden,Furniture,Shelves,SKU023,32
2019-06-01,Home & Garden,Furniture,Shelves,SKU023,33
2019-06-02,Home & Garden,Furniture,Shelves,SKU023,33
2019-06-03,Home & Garden,Furniture,Shelves,SKU023,33
2019-06-04,Home & Garden,Furniture,Shelves,SKU023,32
2019-06-05,Home & Garden,Furniture,Shelves,SKU023,31
2019-06-06,Home & Garden,Furniture,Shelves,SKU023,32
2019-06-07,Home & Garden,Furniture,Shelves,SKU023,30
2019-06-08,Home & Garden,Furniture,Shelves,SKU023,26
2019-06-09,Home & Garden,Furniture,Shelves,SKU023,32
2019-06-10,Home & Garden,Furniture,Shelves,SKU023,31
2019-06-11,Home & Garden,Furniture,Shelves,SKU023,34
2019-06-12,Home & Garden,Furniture,Shelves,SKU023,33
2019-06-13,Home & Garden,Furniture,Shelves,SKU023,33
2019-06-14,Home & Garden,Furniture,Shelves,SKU023,30
2019-06-15,Home & Garden,Furniture,Shelves,SKU023,33
2019-06-16,Home & Garden,Furniture,Shelves,SKU023,32
2019-06-17,Home & Garden,Furniture,Shelves,SKU023,31
2019-06-18,Home & Garden,Furniture,Shelves,SKU023,30
2019-06-19,Home & Garden,Furniture,Shelves,SKU023,30
2019-06-20,Home & Garden,Furniture,Shelves,SKU023,31
2019-06-21,Home & Garden,Furniture,Shelves,SKU023,29
2019-06-22,Home & Garden,Furniture,Shelves,SKU023,31
2019-06-23,Home & Garden,Furniture,Shelves,SKU023,30
2019-06-24,Home & Garden,Furniture,Shelves,SKU023,32
2019-06-25,Home & Garden,Furniture,Shelves,SKU023,30
2019-06-26,Home & Garden,Furniture,Shelves,SKU023,27
2019-06-27,Home & Garden,Furniture,Shelves,SKU023,30
2019-06-28,Home & Garden,Furniture,Shelves,SKU023,28
2019-06-29,Home & Garden,Furniture,Shelves,SKU023,29
2019-06-30,Home & Garden,Furniture,Shelves,SKU023,28
2019-07-01,Home & Garden,Furniture,Shelves,SKU023,34
2019-07-02,Home & Garden,Furniture,Shelves,SKU023,29
2019-07-03,Home & Garden,Furniture,Shelves,SKU023,31
2019-07-04,Home & Garden,Furniture,Shelves,SKU023,29
2019-07-05,Home & Garden,Furniture,Shelves,SKU023,29
2019-07-06,Home & Garden,Furniture,Shelves,SKU023,29
2019-07-07,Home & Garden,Furniture,Shelves,SKU023,28
2019-07-08,Home & Garden,Furniture,Shelves,SKU023,28
2019-07-09,Home & Garden,Furniture,Shelves,SKU023,30
2019-07-10,Home & Garden,Furniture,Shelves,SKU023,29
2019-07-11,Home & Garden,Furniture,Shelves,SKU023,32
2019-07-12,Home & Garden,Furniture,Shelves,SKU023,29
2019-07-13,Home & Garden,Furniture,Shelves,SKU023,29
2019-07-14,Home & Garden,Furniture,Shelves,SKU023,29
2019-07-15,Home & Garden,Furniture,Shelves,SKU023,30
2019-07-16,Home & Garden,Furniture,Shelves,SKU023,29
2019-07-17,Home & Garden,Furniture,Shelves,SKU023,31
2019-07-18,Home & Garden,Furniture,Shelves,SKU023,34
2019-07-19,Home & Garden,Furniture,Shelves,SKU023,30
2019-07-20,Home & Garden,Furniture,Shelves,SKU023,29
2019-07-21,Home & Garden,Furniture,Shelves,SKU023,24
2019-07-22,Home & Garden,Furniture,Shelves,SKU023,31
2019-07-23,Home & Garden,Furniture,Shelves,SKU023,31
2019-07-24,Home & Garden,Furniture,Shelves,SKU023,31
2019-07-25,Home & Garden,Furniture,Shelves,SKU023,30
2019-07-26,Home & Garden,Furniture,Shelves,SKU023,26
2019-07-27,Home & Garden,Furniture,Shelves,SKU023,26
2019-07-28,Home & Garden,Furniture,Shelves,SKU023,26
2019-07-29,Home & Garden,Furniture,Shelves,SKU023,28
2019-07-30,Home & Garden,Furniture,Shelves,SKU023,26
2019-07-31,Home & Garden,Furniture,Shelves,SKU023,29
2019-08-01,Home & Garden,Furniture,Shelves,SKU023,26
2019-08-02,Home & Garden,Furniture,Shelves,SKU023,27
2019-08-03,Home & Garden,Furniture,Shelves,SKU023,28
2019-08-04,Home & Garden,Furniture,Shelves,SKU023,26
2019-08-05,Home & Garden,Furniture,Shelves,SKU023,25
2019-08-06,Home & Garden,Furniture,Shelves,SKU023,24
2019-08-07,Home & Garden,Furniture,Shelves,SKU023,29
2019-08-08,Home & Garden,Furniture,Shelves,SKU023,25
2019-08-09,Home & Garden,Furniture,Shelves,SKU023,26
2019-08-10,Home & Garden,Furniture,Shelves,SKU023,26
2019-08-11,Home & Garden,Furniture,Shelves,SKU023,23
2019-08-12,Home & Garden,Furniture,Shelves,SKU023,27
2019-08-13,Home & Garden,Furniture,Shelves,SKU023,30
2019-08-14,Home & Garden,Furniture,Shelves,SKU023,29
2019-08-15,Home & Garden,Furniture,Shelves,SKU023,26
2019-08-16,Home & Garden,Furniture,Shelves,SKU023,29
2019-08-17,Home & Garden,Furniture,Shelves,SKU023,23
2019-08-18,Home & Garden,Furniture,Shelves,SKU023,28
2019-08-19,Home & Garden,Furniture,Shelves,SKU023,25
2019-08-20,Home & Garden,Furniture,Shelves,SKU023,28
2019-08-21,Home & Garden,Furniture,Shelves,SKU023,26
2019-08-22,Home & Garden,Furniture,Shelves,SKU023,24
2019-08-23,Home & Garden,Furniture,Shelves,SKU023,27
2019-08-24,Home & Garden,Furniture,Shelves,SKU023,26
2019-08-25,Home & Garden,Furniture,Shelves,SKU023,27
2019-08-26,Home & Garden,Furniture,Shelves,SKU023,24
2019-08-27,Home & Garden,Furniture,Shelves,SKU023,24
2019-08-28,Home & Garden,Furniture,Shelves,SKU023,27
2019-08-29,Home & Garden,Furniture,Shelves,SKU023,26
2019-08-30,Home & Garden,Furniture,Shelves,SKU023,27
2019-08-31,Home & Garden,Furniture,Shelves,SKU023,27
2019-09-01,Home & Garden,Furniture,Shelves,SKU023,27
2019-09-02,Home & Garden,Furniture,Shelves,SKU023,29
2019-09-03,Home & Garden,Furniture,Shelves,SKU023,26
2019-09-04,Home & Garden,Furniture,Shelves,SKU023,24
2019-09-05,Home & Garden,Furniture,Shelves,SKU023,24
2019-09-06,Home & Garden,Furniture,Shelves,SKU023,25
2019-09-07,Home & Garden,Furniture,Shelves,SKU023,26
2019-09-08,Home & Garden,Furniture,Shelves,SKU023,28
2019-09-09,Home & Garden,Furniture,Shelves,SKU023,25
2019-09-10,Home & Garden,Furniture,Shelves,SKU023,29
2019-09-11,Home & Garden,Furniture,Shelves,SKU023,29
2019-09-12,Home & Garden,Furniture,Shelves,SKU023,26
2019-09-13,Home & Garden,Furniture,Shelves,SKU023,27
2019-09-14,Home & Garden,Furniture,Shelves,SKU023,24
2019-09-15,Home & Garden,Furniture,Shelves,SKU023,29
2019-09-16,Home & Garden,Furniture,Shelves,SKU023,24
2019-09-17,Home & Garden,Furniture,Shelves,SKU023,28
2019-09-18,Home & Garden,Furniture,Shelves,SKU023,23
2019-09-19,Home & Garden,Furniture,Shelves,SKU023,27
2019-09-20,Home & Garden,Furniture,Shelves,SKU023,27
2019-09-21,Home & Garden,Furniture,Shelves,SKU023,27
2019-09-22,Home & Garden,Furniture,Shelves,SKU023,24
2019-09-23,Home & Garden,Furniture,Shelves,SKU023,25
2019-09-24,Home & Garden,Furniture,Shelves,SKU023,28
2019-09-25,Home & Garden,Furniture,Shelves,SKU023,24
2019-09-26,Home & Garden,Furniture,Shelves,SKU023,24
2019-09-27,Home & Garden,Furniture,Shelves,SKU023,28
2019-09-28,Home & Garden,Furniture,Shelves,SKU023,25
2019-09-29,Home & Garden,Furniture,Shelves,SKU023,25
2019-09-30,Home & Garden,Furniture,Shelves,SKU023,29
2019-10-01,Home & Garden,Furniture,Shelves,SKU023,24
2019-10-02,Home & Garden,Furniture,Shelves,SKU023,24
2019-10-03,Home & Garden,Furniture,Shelves,SKU023,26
2019-10-04,Home & Garden,Furniture,Shelves,SKU023,25
2019-10-05,Home & Garden,Furniture,Shelves,SKU023,24
2019-10-06,Home & Garden,Furniture,Shelves,SKU023,27
2019-10-07,Home & Garden,Furniture,Shelves,SKU023,25
2019-10-08,Home & Garden,Furniture,Shelves,SKU023,25
2019-10-09,Home & Garden,Furniture,Shelves,SKU023,25
2019-10-10,Home & Garden,Furniture,Shelves,SKU023,23
2019-10-11,Home & Garden,Furniture,Shelves,SKU023,24
2019-10-12,Home & Garden,Furniture,Shelves,SKU023,22
2019-10-13,Home & Garden,Furniture,Shelves,SKU023,28
2019-10-14,Home & Garden,Furniture,Shelves,SKU023,25
2019-10-15,Home & Garden,Furniture,Shelves,SKU023,27
2019-10-16,Home & Garden,Furniture,Shelves,SKU023,24
2019-10-17,Home & Garden,Furniture,Shelves,SKU023,28
2019-10-18,Home & Garden,Furniture,Shelves,SKU023,22
2019-10-19,Home & Garden,Furniture,Shelves,SKU023,27
2019-10-20,Home & Garden,Furniture,Shelves,SKU023,25
2019-10-21,Home & Garden,Furniture,Shelves,SKU023,23
2019-10-22,Home & Garden,Furniture,Shelves,SKU023,20
2019-10-23,Home & Garden,Furniture,Shelves,SKU023,27
2019-10-24,Home & Garden,Furniture,Shelves,SKU023,28
2019-10-25,Home & Garden,Furniture,Shelves,SKU023,26
2019-10-26,Home & Garden,Furniture,Shelves,SKU023,27
2019-10-27,Home & Garden,Furniture,Shelves,SKU023,27
2019-10-28,Home & Garden,Furniture,Shelves,SKU023,26
2019-10-29,Home & Garden,Furniture,Shelves,SKU023,28
2019-10-30,Home & Garden,Furniture,Shelves,SKU023,23
2019-10-31,Home & Garden,Furniture,Shelves,SKU023,26
2019-11-01,Home & Garden,Furniture,Shelves,SKU023,27
2019-11-02,Home & Garden,Furniture,Shelves,SKU023,25
2019-11-03,Home & Garden,Furniture,Shelves,SKU023,26
2019-11-04,Home & Garden,Furniture,Shelves,SKU023,24
2019-11-05,Home & Garden,Furniture,Shelves,SKU023,26
2019-11-06,Home & Garden,Furniture,Shelves,SKU023,25
2019-11-07,Home & Garden,Furniture,Shelves,SKU023,25
2019-11-08,Home & Garden,Furniture,Shelves,SKU023,27
2019-11-09,Home & Garden,Furniture,Shelves,SKU023,23
2019-11-10,Home & Garden,Furniture,Shelves,SKU023,24
2019-11-11,Home & Garden,Furniture,Shelves,SKU023,28
2019-11-12,Home & Garden,Furniture,Shelves,SKU023,26
2019-11-13,Home & Garden,Furniture,Shelves,SKU023,25
2019-11-14,Home & Garden,Furniture,Shelves,SKU023,27
2019-11-15,Home & Garden,Furniture,Shelves,SKU023,24
2019-11-16,Home & Garden,Furniture,Shelves,SKU023,24
2019-11-17,Home & Garden,Furniture,Shelves,SKU023,26
2019-11-18,Home & Garden,Furniture,Shelves,SKU023,27
2019-11-19,Home & Garden,Furniture,Shelves,SKU023,25
2019-11-20,Home & Garden,Furniture,Shelves,SKU023,26
2019-11-21,Home & Garden,Furniture,Shelves,SKU023,30
2019-11-22,Home & Garden,Furniture,Shelves,SKU023,27
2019-11-23,Home & Garden,Furniture,Shelves,SKU023,25
2019-11-24,Home & Garden,Furniture,Shelves,SKU023,27
2019-11-25,Home & Garden,Furniture,Shelves,SKU023,23
2019-11-26,Home & Garden,Furniture,Shelves,SKU023,31
2019-11-27,Home & Garden,Furniture,Shelves,SKU023,25
2019-11-28,Home & Garden,Furniture,Shelves,SKU023,28
2019-11-29,Home & Garden,Furniture,Shelves,SKU023,28
2019-11-30,Home & Garden,Furniture,Shelves,SKU023,26
2019-12-01,Home & Garden,Furniture,Shelves,SKU023,30
2019-12-02,Home & Garden,Furniture,Shelves,SKU023,32
2019-12-03,Home & Garden,Furniture,Shelves,SKU023,26
2019-12-04,Home & Garden,Furniture,Shelves,SKU023,29
2019-12-05,Home & Garden,Furniture,Shelves,SKU023,26
2019-12-06,Home & Garden,Furniture,Shelves,SKU023,31
2019-12-07,Home & Garden,Furniture,Shelves,SKU023,31
2019-12-08,Home & Garden,Furniture,Shelves,SKU023,30
2019-12-09,Home & Garden,Furniture,Shelves,SKU023,25
2019-12-10,Home & Garden,Furniture,Shelves,SKU023,27
2019-12-11,Home & Garden,Furniture,Shelves,SKU023,27
2019-12-12,Home & Garden,Furniture,Shelves,SKU023,27
2019-12-13,Home & Garden,Furniture,Shelves,SKU023,31
2019-12-14,Home & Garden,Furniture,Shelves,SKU023,25
2019-12-15,Home & Garden,Furniture,Shelves,SKU023,30
2019-12-16,Home & Garden,Furniture,Shelves,SKU023,30
2019-12-17,Home & Garden,Furniture,Shelves,SKU023,28
2019-12-18,Home & Garden,Furniture,Shelves,SKU023,30
2019-12-19,Home & Garden,Furniture,Shelves,SKU023,30
2019-12-20,Home & Garden,Furniture,Shelves,SKU023,29
2019-12-21,Home & Garden,Furniture,Shelves,SKU023,32
2019-12-22,Home & Garden,Furniture,Shelves,SKU023,28
2019-12-23,Home & Garden,Furniture,Shelves,SKU023,32
2019-12-24,Home & Garden,Furniture,Shelves,SKU023,30
2019-12-25,Home & Garden,Furniture,Shelves,SKU023,29
2019-12-26,Home & Garden,Furniture,Shelves,SKU023,29
2019-12-27,Home & Garden,Furniture,Shelves,SKU023,27
2019-12-28,Home & Garden,Furniture,Shelves,SKU023,29
2019-12-29,Home & Garden,Furniture,Shelves,SKU023,28
2019-12-30,Home & Garden,Furniture,Shelves,SKU023,31
2019-12-31,Home & Garden,Furniture,Shelves,SKU023,32
2020-01-01,Home & Garden,Furniture,Shelves,SKU023,31
2020-01-02,Home & Garden,Furniture,Shelves,SKU023,29
2020-01-03,Home & Garden,Furniture,Shelves,SKU023,30
2020-01-04,Home & Garden,Furniture,Shelves,SKU023,31
2020-01-05,Home & Garden,Furniture,Shelves,SKU023,31
2020-01-06,Home & Garden,Furniture,Shelves,SKU023,34
2020-01-07,Home & Garden,Furniture,Shelves,SKU023,32
2020-01-08,Home & Garden,Furniture,Shelves,SKU023,31
2020-01-09,Home & Garden,Furniture,Shelves,SKU023,31
2020-01-10,Home & Garden,Furniture,Shelves,SKU023,30
2020-01-11,Home & Garden,Furniture,Shelves,SKU023,31
2020-01-12,Home & Garden,Furniture,Shelves,SKU023,33
2020-01-13,Home & Garden,Furniture,Shelves,SKU023,30
2020-01-14,Home & Garden,Furniture,Shelves,SKU023,32
2020-01-15,Home & Garden,Furniture,Shelves,SKU023,31
2020-01-16,Home & Garden,Furniture,Shelves,SKU023,35
2020-01-17,Home & Garden,Furniture,Shelves,SKU023,32
2020-01-18,Home & Garden,Furniture,Shelves,SKU023,32
2020-01-19,Home & Garden,Furniture,Shelves,SKU023,30
2020-01-20,Home & Garden,Furniture,Shelves,SKU023,35
2020-01-21,Home & Garden,Furniture,Shelves,SKU023,33
2020-01-22,Home & Garden,Furniture,Shelves,SKU023,35
2020-01-23,Home & Garden,Furniture,Shelves,SKU023,32
2020-01-24,Home & Garden,Furniture,Shelves,SKU023,32
2020-01-25,Home & Garden,Furniture,Shelves,SKU023,30
2020-01-26,Home & Garden,Furniture,Shelves,SKU023,36
2020-01-27,Home & Garden,Furniture,Shelves,SKU023,33
2020-01-28,Home & Garden,Furniture,Shelves,SKU023,36
2020-01-29,Home & Garden,Furniture,Shelves,SKU023,32
2020-01-30,Home & Garden,Furniture,Shelves,SKU023,34
2020-01-31,Home & Garden,Furniture,Shelves,SKU023,35
2020-02-01,Home & Garden,Furniture,Shelves,SKU023,34
2020-02-02,Home & Garden,Furniture,Shelves,SKU023,32
2020-02-03,Home & Garden,Furniture,Shelves,SKU023,32
2020-02-04,Home & Garden,Furniture,Shelves,SKU023,32
2020-02-05,Home & Garden,Furniture,Shelves,SKU023,39
2020-02-06,Home & Garden,Furniture,Shelves,SKU023,32
2020-02-07,Home & Garden,Furniture,Shelves,SKU023,29
2020-02-08,Home & Garden,Furniture,Shelves,SKU023,33
2020-02-09,Home & Garden,Furniture,Shelves,SKU023,33
2020-02-10,Home & Garden,Furniture,Shelves,SKU023,33
2020-02-11,Home & Garden,Furniture,Shelves,SKU023,32
2020-02-12,Home & Garden,Furniture,Shelves,SKU023,33
2020-02-13,Home & Garden,Furniture,Shelves,SKU023,31
2020-02-14,Home & Garden,Furniture,Shelves,SKU023,37
2020-02-15,Home & Garden,Furniture,Shelves,SKU023,34
2020-02-16,Home & Garden,Furniture,Shelves,SKU023,34
2020-02-17,Home & Garden,Furniture,Shelves,SKU023,36
2020-02-18,Home & Garden,Furniture,Shelves,SKU023,39
2020-02-19,Home & Garden,Furniture,Shelves,SKU023,33
2020-02-20,Home & Garden,Furniture,Shelves,SKU023,35
2020-02-21,Home & Garden,Furniture,Shelves,SKU023,36
2020-02-22,Home & Garden,Furniture,Shelves,SKU023,36
2020-02-23,Home & Garden,Furniture,Shelves,SKU023,36
2020-02-24,Home & Garden,Furniture,Shelves,SKU023,36
2020-02-25,Home & Garden,Furniture,Shelves,SKU023,34
2020-02-26,Home & Garden,Furniture,Shelves,SKU023,37
2020-02-27,Home & Garden,Furniture,Shelves,SKU023,34
2020-02-28,Home & Garden,Furniture,Shelves,SKU023,35
2020-02-29,Home & Garden,Furniture,Shelves,SKU023,36
2020-03-01,Home & Garden,Furniture,Shelves,SKU023,33
2020-03-02,Home & Garden,Furniture,Shelves,SKU023,36
2020-03-03,Home & Garden,Furniture,Shelves,SKU023,36
2020-03-04,Home & Garden,Furniture,Shelves,SKU023,31
2020-03-05,Home & Garden,Furniture,Shelves,SKU023,38
2020-03-06,Home & Garden,Furniture,Shelves,SKU023,33
2020-03-07,Home & Garden,Furniture,Shelves,SKU023,35
2020-03-08,Home & Garden,Furniture,Shelves,SKU023,38
2020-03-09,Home & Garden,Furniture,Shelves,SKU023,36
2020-03-10,Home & Garden,Furniture,Shelves,SKU023,37
2020-03-11,Home & Garden,Furniture,Shelves,SKU023,37
2020-03-12,Home & Garden,Furniture,Shelves,SKU023,34
2020-03-13,Home & Garden,Furniture,Shelves,SKU023,33
2020-03-14,Home & Garden,Furniture,Shelves,SKU023,36
2020-03-15,Home & Garden,Furniture,Shelves,SKU023,37
2020-03-16,Home & Garden,Furniture,Shelves,SKU023,37
2020-03-17,Home & Garden,Furniture,Shelves,SKU023,37
2020-03-18,Home & Garden,Furniture,Shelves,SKU023,34
2020-03-19,Home & Garden,Furniture,Shelves,SKU023,37
2020-03-20,Home & Garden,Furniture,Shelves,SKU023,31
2020-03-21,Home & Garden,Furniture,Shelves,SKU023,38
2020-03-22,Home & Garden,Furniture,Shelves,SKU023,33
2020-03-23,Home & Garden,Furniture,Shelves,SKU023,33
2020-03-24,Home & Garden,Furniture,Shelves,SKU023,40
2020-03-25,Home & Garden,Furniture,Shelves,SKU023,35
2020-03-26,Home & Garden,Furniture,Shelves,SKU023,35
2020-03-27,Home & Garden,Furniture,Shelves,SKU023,33
2020-03-28,Home & Garden,Furniture,Shelves,SKU023,36
2020-03-29,Home & Garden,Furniture,Shelves,SKU023,37
2020-03-30,Home & Garden,Furniture,Shelves,SKU023,35
2020-03-31,Home & Garden,Furniture,Shelves,SKU023,31
2020-04-01,Home & Garden,Furniture,Shelves,SKU023,39
2020-04-02,Home & Garden,Furniture,Shelves,SKU023,35
2020-04-03,Home & Garden,Furniture,Shelves,SKU023,35
2020-04-04,Home & Garden,Furniture,Shelves,SKU023,35
2020-04-05,Home & Garden,Furniture,Shelves,SKU023,34
2020-04-06,Home & Garden,Furniture,Shelves,SKU023,38
2020-04-07,Home & Garden,Furniture,Shelves,SKU023,37
2020-04-08,Home & Garden,Furniture,Shelves,SKU023,36
2020-04-09,Home & Garden,Furniture,Shelves,SKU023,40
2020-04-10,Home & Garden,Furniture,Shelves,SKU023,34
2020-04-11,Home & Garden,Furniture,Shelves,SKU023,38
2020-04-12,Home & Garden,Furniture,Shelves,SKU023,31
2020-04-13,Home & Garden,Furniture,Shelves,SKU023,37
2020-04-14,Home & Garden,Furniture,Shelves,SKU023,40
2020-04-15,Home & Garden,Furniture,Shelves,SKU023,33
2020-04-16,Home & Garden,Furniture,Shelves,SKU023,38
2020-04-17,Home & Garden,Furniture,Shelves,SKU023,32
2020-04-18,Home & Garden,Furniture,Shelves,SKU023,39
2020-04-19,Home & Garden,Furniture,Shelves,SKU023,34
2020-04-20,Home & Garden,Furniture,Shelves,SKU023,34
2020-04-21,Home & Garden,Furniture,Shelves,SKU023,34
2020-04-22,Home & Garden,Furniture,Shelves,SKU023,35
2020-04-23,Home & Garden,Furniture,Shelves,SKU023,35
2020-04-24,Home & Garden,Furniture,Shelves,SKU023,35
2020-04-25,Home & Garden,Furniture,Shelves,SKU023,36
2020-04-26,Home & Garden,Furniture,Shelves,SKU023,35
2020-04-27,Home & Garden,Furniture,Shelves,SKU023,35
2020-04-28,Home & Garden,Furniture,Shelves,SKU023,34
2020-04-29,Home & Garden,Furniture,Shelves,SKU023,36
2020-04-30,Home & Garden,Furniture,Shelves,SKU023,35
2020-05-01,Home & Garden,Furniture,Shelves,SKU023,35
2020-05-02,Home & Garden,Furniture,Shelves,SKU023,35
2020-05-03,Home & Garden,Furniture,Shelves,SKU023,33
2020-05-04,Home & Garden,Furniture,Shelves,SKU023,35
2020-05-05,Home & Garden,Furniture,Shelves,SKU023,34
2020-05-06,Home & Garden,Furniture,Shelves,SKU023,30
2020-05-07,Home & Garden,Furniture,Shelves,SKU023,36
2020-05-08,Home & Garden,Furniture,Shelves,SKU023,35
2020-05-09,Home & Garden,Furniture,Shelves,SKU023,34
2020-05-10,Home & Garden,Furniture,Shelves,SKU023,35
2020-05-11,Home & Garden,Furniture,Shelves,SKU023,33
2020-05-12,Home & Garden,Furniture,Shelves,SKU023,37
2020-05-13,Home & Garden,Furniture,Shelves,SKU023,36
2020-05-14,Home & Garden,Furniture,Shelves,SKU023,32
2020-05-15,Home & Garden,Furniture,Shelves,SKU023,33
2020-05-16,Home & Garden,Furniture,Shelves,SKU023,35
2020-05-17,Home & Garden,Furniture,Shelves,SKU023,34
2020-05-18,Home & Garden,Furniture,Shelves,SKU023,34
2020-05-19,Home & Garden,Furniture,Shelves,SKU023,35
2020-05-20,Home & Garden,Furniture,Shelves,SKU023,30
2020-05-21,Home & Garden,Furniture,Shelves,SKU023,32
2020-05-22,Home & Garden,Furniture,Shelves,SKU023,32
2020-05-23,Home & Garden,Furniture,Shelves,SKU023,35
2020-05-24,Home & Garden,Furniture,Shelves,SKU023,29
2020-05-25,Home & Garden,Furniture,Shelves,SKU023,34
2020-05-26,Home & Garden,Furniture,Shelves,SKU023,32
2020-05-27,Home & Garden,Furniture,Shelves,SKU023,34
2020-05-28,Home & Garden,Furniture,Shelves,SKU023,35
2020-05-29,Home & Garden,Furniture,Shelves,SKU023,36
2020-05-30,Home & Garden,Furniture,Shelves,SKU023,31
2020-05-31,Home & Garden,Furniture,Shelves,SKU023,31
2020-06-01,Home & Garden,Furniture,Shelves,SKU023,33
2020-06-02,Home & Garden,Furniture,Shelves,SKU023,36
2020-06-03,Home & Garden,Furniture,Shelves,SKU023,34
2020-06-04,Home & Garden,Furniture,Shelves,SKU023,33
2020-06-05,Home & Garden,Furniture,Shelves,SKU023,35
2020-06-06,Home & Garden,Furniture,Shelves,SKU023,32
2020-06-07,Home & Garden,Furniture,Shelves,SKU023,35
2020-06-08,Home & Garden,Furniture,Shelves,SKU023,36
2020-06-09,Home & Garden,Furniture,Shelves,SKU023,32
2020-06-10,Home & Garden,Furniture,Shelves,SKU023,29
2020-06-11,Home & Garden,Furniture,Shelves,SKU023,32
2020-06-12,Home & Garden,Furniture,Shelves,SKU023,35
2020-06-13,Home & Garden,Furniture,Shelves,SKU023,33
2020-06-14,Home & Garden,Furniture,Shelves,SKU023,29
2020-06-15,Home & Garden,Furniture,Shelves,SKU023,34
2020-06-16,Home & Garden,Furniture,Shelves,SKU023,33
2020-06-17,Home & Garden,Furniture,Shelves,SKU023,34
2020-06-18,Home & Garden,Furniture,Shelves,SKU023,34
2020-06-19,Home & Garden,Furniture,Shelves,SKU023,30
2020-06-20,Home & Garden,Furniture,Shelves,SKU023,33
2020-06-21,Home & Garden,Furniture,Shelves,SKU023,30
2020-06-22,Home & Garden,Furniture,Shelves,SKU023,29
2020-06-23,Home & Garden,Furniture,Shelves,SKU023,29
2020-06-24,Home & Garden,Furniture,Shelves,SKU023,32
2020-06-25,Home & Garden,Furniture,Shelves,SKU023,30
2020-06-26,Home & Garden,Furniture,Shelves,SKU023,34
2020-06-27,Home & Garden,Furniture,Shelves,SKU023,33
2020-06-28,Home & Garden,Furniture,Shelves,SKU023,32
2020-06-29,Home & Garden,Furniture,Shelves,SKU023,33
2020-06-30,Home & Garden,Furniture,Shelves,SKU023,28
2020-07-01,Home & Garden,Furniture,Shelves,SKU023,32
2020-07-02,Home & Garden,Furniture,Shelves,SKU023,31
2020-07-03,Home & Garden,Furniture,Shelves,SKU023,28
2020-07-04,Home & Garden,Furniture,Shelves,SKU023,29
2020-07-05,Home & Garden,Furniture,Shelves,SKU023,30
2020-07-06,Home & Garden,Furniture,Shelves,SKU023,30
2020-07-07,Home & Garden,Furniture,Shelves,SKU023,30
2020-07-08,Home & Garden,Furniture,Shelves,SKU023,29
2020-07-09,Home & Garden,Furniture,Shelves,SKU023,33
2020-07-10,Home & Garden,Furniture,Shelves,SKU023,27
2020-07-11,Home & Garden,Furniture,Shelves,SKU023,27
2020-07-12,Home & Garden,Furniture,Shelves,SKU023,28
2020-07-13,Home & Garden,Furniture,Shelves,SKU023,28
2020-07-14,Home & Garden,Furniture,Shelves,SKU023,28
2020-07-15,Home & Garden,Furniture,Shelves,SKU023,33
2020-07-16,Home & Garden,Furniture,Shelves,SKU023,28
2020-07-17,Home & Garden,Furniture,Shelves,SKU023,29
2020-07-18,Home & Garden,Furniture,Shelves,SKU023,26
2020-07-19,Home & Garden,Furniture,Shelves,SKU023,28
2020-07-20,Home & Garden,Furniture,Shelves,SKU023,30
2020-07-21,Home & Garden,Furniture,Shelves,SKU023,30
2020-07-22,Home & Garden,Furniture,Shelves,SKU023,31
2020-07-23,Home & Garden,Furniture,Shelves,SKU023,27
2020-07-24,Home & Garden,Furniture,Shelves,SKU023,27
2020-07-25,Home & Garden,Furniture,Shelves,SKU023,30
2020-07-26,Home & Garden,Furniture,Shelves,SKU023,28
2020-07-27,Home & Garden,Furniture,Shelves,SKU023,28
2020-07-28,Home & Garden,Furniture,Shelves,SKU023,29
2020-07-29,Home & Garden,Furniture,Shelves,SKU023,30
2020-07-30,Home & Garden,Furniture,Shelves,SKU023,27
2020-07-31,Home & Garden,Furniture,Shelves,SKU023,28
2020-08-01,Home & Garden,Furniture,Shelves,SKU023,28
2020-08-02,Home & Garden,Furniture,Shelves,SKU023,26
2020-08-03,Home & Garden,Furniture,Shelves,SKU023,28
2020-08-04,Home & Garden,Furniture,Shelves,SKU023,27
2020-08-05,Home & Garden,Furniture,Shelves,SKU023,28
